2019-07-29;PLSNTFG00017;PLN;2.28;505;1.12
2019-07-29;PLMUZA000019;PLN;2.82;400;1.14
2019-07-29;PLZSTAL00012;PLN;2.34;500;1.17
2019-07-29;PLNFI1000012;PLN;3.51;330;1.19
2019-07-29;PLZUE0000015;PLN;5.25;254;1.32
2019-07-29;PLAIRWY00017;PLN;0.758;1833;1.39
2019-07-29;PLZCPLC00036;PLN;14.6;96;1.41
2019-07-29;PLMOBRK00013;PLN;119;12;1.43
2019-07-29;PLKRKGL00012;PLN;13.75;105;1.44
2019-07-29;PLHRPHG00023;PLN;0.0912;13999;1.46
2019-07-29;PLKLSTN00017;PLN;1.365;1112;1.52
2019-07-29;PLPEKPL00010;PLN;1.19;1426;1.64
2019-07-29;PLMEXPL00010;PLN;3.54;503;1.76
2019-07-29;PLINTSP00038;PLN;2.59;694;1.8
2019-07-29;PLSTLMT00010;PLN;6.55;301;1.81
2019-07-29;PLSEKO000014;PLN;9.1;200;1.82
2019-07-29;PLQMKSK00017;PLN;0.038;49029;1.86
2019-07-29;PLORZBL00013;PLN;10.85;186;1.99
2019-07-29;PLIPOPM00011;PLN;1.49;1345;2.01
2019-07-29;PLVOXEL00014;PLN;29.6;68;2.02
2019-07-29;PLPRMMD00012;PLN;0.9;2250;2.03
2019-07-29;PLBOWM000019;PLN;2.1;1000;2.1
2019-07-29;PLSTLPF00012;PLN;7.2;312;2.25
2019-07-29;PLBRIJU00010;PLN;2.6;900;2.26
2019-07-29;PLINDKP00013;PLN;61.5;38;2.28
2019-07-29;PLOPTEM00012;PLN;6.75;344;2.29
2019-07-29;PLZPCOT00018;PLN;1.53;1530;2.37
2019-07-29;PLWDMCP00013;PLN;0.86;2834;2.42
2019-07-29;PLKPPD000017;PLN;24.8;100;2.48
2019-07-29;CZ0005112300;PLN;87.45;30;2.62
2019-07-29;NL0006106007;PLN;0.9;2910;2.62
2019-07-29;PLKCSTL00010;PLN;26.2;104;2.72
2019-07-29;GB00B0WDBP88;PLN;1.59;1750;2.78
2019-07-29;PLKOPEX00018;PLN;1.518;1925;2.89
2019-07-29;PLWTCHN00030;PLN;15.45;188;2.9
2019-07-29;PLLSSFT00016;PLN;11.8;250;2.95
2019-07-29;PLGFPRE00040;PLN;12;252;3.02
2019-07-29;PLODLPL00013;PLN;3.3;925;3.08
